yearstate,electionyear,stateabbriviation,statename,percentcitizenwhite,percentcitizenblack,percentcitizenasian,percentcitizenhispanic,totalvotingagepopulation,totalvotingagecitizen,totalpercentcitizen,totalregisteredvoters,totalpercentregisteredcitizens,totaltotalvotes,totalpercentvotedcitizen,malevotingagepopulation,malevotingagecitizen,malepercentcitizen,maleregisteredvoters,malepercentregisteredcitizens,maletotalvotes,malepercentvotedcitizen,femalevotingagepopulation,femalevotingagecitizen,femalepercentcitizen,femaleregisteredvoters,femalepercentregisteredcitizens,femaletotalvotes,femalepercentvotedcitizen,whitenonhispanicvotingagepopulation,whitenonhispanicvotingagecitizen,whitenonhispanicpercentcitizen,whitenonhispanicregisteredvoters,whitenonhispanicpercentregisteredcitizens,whitenonhispanictotalvotes,whitenonhispanicpercentvotedcitizen,blackvotingagepopulation,blackvotingagecitizen,blackpercentcitizen,blackregisteredvoters,blackpercentregisteredcitizens,blacktotalvotes,blackpercentvotedcitizen,asianpacificislandervotingagepopulation,asianpacificislandervotingagecitizen,asianpacificislanderpercentcitizen,asianpacificislanderregisteredvoters,asianpacificislanderpercentregisteredcitizens,asianpacificislandertotalvotes,asianpacificislanderpercentvotedcitizen,hispanicvotingagepopulation,hispanicvotingagecitizen,hispanicpercentcitizen,hispanicregisteredvoters,hispanicpercentregisteredcitizens,hispanictotalvotes,hispanicpercentvotedcitizen
2010-IL,2010,IL,ILLINOIS,0.734510251,0.144191344,0.029954442,0.085307517,9619,8780,0.912776796,5823,0.663211845,3994,0.454897494,4661,4202,0.901523278,2670,0.635411709,1872,0.445502142,4958,4578,0.923356192,3152,0.688510266,2122,0.463521188,6606,6449,0.976233727,4415,0.684602264,2991,0.463792836,1312,1266,0.964939024,844,0.666666667,658,0.519747235,434,263,0.605990783,132,0.501901141,88,0.33460076,1220,749,0.613934426,388,0.518024032,241,0.32176235
2010-IN,2010,IN,INDIANA,0.882923674,0.078266494,0.002587322,0.021992238,4777,4638,0.97090224,2838,0.611901682,1826,0.393704183,2317,2233,0.963746224,1315,0.588893865,892,0.399462606,2459,2405,0.978039854,1523,0.633264033,934,0.388357588,4114,4095,0.995381624,2515,0.614163614,1632,0.398534799,371,363,0.978436658,254,0.699724518,158,0.435261708,35,12,0.342857143,0,0,0,0,195,102,0.523076923,33,0.323529412,19,0.18627451
2010-IA,2010,IA,IOWA,0.938672769,0.023340961,0.004118993,0.017391304,2278,2185,0.959174715,1547,0.708009153,1143,0.523112128,1114,1064,0.955116697,729,0.685150376,544,0.511278195,1164,1121,0.963058419,818,0.72970562,599,0.534344335,2068,2051,0.991779497,1479,0.721111653,1096,0.534373476,57,51,0.894736842,29,0.568627451,17,0.333333333,21,9,0.428571429,4,0.444444444,3,0.333333333,96,38,0.395833333,15,0.394736842,10,0.263157895
2010-KS,2010,KS,KANSAS,0.865550482,0.053272451,0.016235413,0.034500254,2059,1971,0.957260806,1349,0.68442415,931,0.472349061,1022,975,0.954011742,658,0.674871795,457,0.468717949,1038,996,0.959537572,691,0.6937751,474,0.475903614,1719,1706,0.992437464,1203,0.705158265,843,0.494138335,113,105,0.92920354,52,0.495238095,34,0.323809524,47,32,0.680851064,15,0.46875,11,0.34375,125,68,0.544,45,0.661764706,20,0.294117647
2010-KY,2010,KY,KENTUCKY,0.905319823,0.062064598,0.003799873,0.02279924,3250,3158,0.971692308,2113,0.669094364,1479,0.468334389,1552,1505,0.969716495,956,0.635215947,704,0.467774086,1698,1652,0.972909305,1157,0.700363196,775,0.469128329,2889,2859,0.989615784,1967,0.688002798,1381,0.483036027,203,196,0.965517241,118,0.602040816,76,0.387755102,33,12,0.363636364,10,0.833333333,10,0.833333333,109,72,0.660550459,8,0.111111111,2,0.027777778
2010-LA,2010,LA,LOUISIANA,0.653893696,0.30315204,0.002781211,0.020704574,3314,3236,0.976463488,2425,0.749381953,1618,0.5,1555,1520,0.977491961,1111,0.730921053,766,0.503947368,1759,1717,0.976122797,1314,0.765288294,852,0.496214327,2129,2116,0.993893847,1597,0.754725898,1087,0.513705104,981,981,1,743,0.757390418,480,0.489296636,36,9,0.25,3,0.333333333,3,0.333333333,104,67,0.644230769,42,0.626865672,16,0.23880597
2010-ME,2010,ME,MAINE,0.972468043,0.008849558,0.003933137,0.004916421,1034,1017,0.983558994,779,0.765978368,604,0.593903638,499,487,0.975951904,363,0.745379877,284,0.583162218,535,530,0.990654206,416,0.78490566,320,0.603773585,1000,989,0.989,763,0.77148635,594,0.600606673,13,9,0.692307692,5,0.555555556,2,0.222222222,6,4,0.666666667,2,0.5,2,0.5,6,5,0.833333333,4,0.8,2,0.4
2010-MD,2010,MD,MARYLAND,0.630158318,0.28082014,0.039449779,0.043083312,4279,3853,0.900444029,2509,0.651180898,1802,0.467687516,2039,1818,0.891613536,1156,0.635863586,823,0.45269527,2240,2035,0.908482143,1353,0.664864865,979,0.481081081,2474,2428,0.981406629,1638,0.674629325,1189,0.48970346,1217,1082,0.889071487,685,0.633086876,505,0.466728281,240,152,0.633333333,71,0.467105263,41,0.269736842,337,166,0.492581602,90,0.542168675,55,0.331325301
2010-MA,2010,MA,MASSACHUSETTS,0.844515442,0.050266241,0.028541001,0.073695421,5097,4695,0.921130077,3230,0.687965921,2452,0.522257721,2436,2235,0.917487685,1486,0.664876957,1168,0.522595078,2661,2460,0.924464487,1743,0.708536585,1284,0.52195122,4114,3965,0.963782207,2910,0.733921816,2258,0.569482976,319,236,0.739811912,109,0.461864407,93,0.394067797,216,134,0.62037037,63,0.470149254,44,0.328358209,430,346,0.804651163,134,0.387283237,48,0.138728324
2010-MI,2010,MI,MICHIGAN,0.808249721,0.135730212,0.016443701,0.023829431,7513,7176,0.955144416,5127,0.714464883,3394,0.47296544,3606,3438,0.953410982,2393,0.696044212,1606,0.467132054,3907,3738,0.956744305,2734,0.73140717,1787,0.478063135,5929,5800,0.978242537,4281,0.738103448,2817,0.485689655,997,974,0.976930792,598,0.613963039,407,0.417864476,244,118,0.483606557,49,0.415254237,34,0.288135593,229,171,0.746724891,107,0.625730994,68,0.397660819
2010-MN,2010,MN,MINNESOTA,0.918537859,0.026370757,0.01462141,0.023237598,3982,3830,0.961828227,2756,0.719582245,2104,0.549347258,1965,1892,0.962849873,1341,0.708773784,1016,0.536997886,2017,1938,0.96083292,1415,0.730134159,1088,0.561403509,3556,3518,0.989313836,2598,0.738487777,1997,0.567652075,140,101,0.721428571,62,0.613861386,45,0.445544554,84,56,0.666666667,23,0.410714286,14,0.25,138,89,0.644927536,43,0.483146067,30,0.337078652
2010-MS,2010,MS,MISSISSIPPI,0.623382846,0.345471969,0.009103977,0.003833253,2113,2087,0.98769522,1532,0.73406804,983,0.471011021,1000,987,0.987,674,0.682877406,425,0.430597771,1113,1099,0.987421384,857,0.779799818,558,0.507734304,1307,1301,0.995409334,965,0.741737125,620,0.476556495,721,721,1,534,0.740638003,351,0.486823856,29,19,0.655172414,12,0.631578947,2,0.105263158,17,8,0.470588235,5,0.625,3,0.375
2010-MO,2010,MO,MISSOURI,0.853886483,0.107590609,0.00478687,0.014816503,4506,4387,0.973590768,3013,0.686801915,2004,0.456804194,2164,2083,0.962569316,1414,0.678828613,941,0.45175228,2342,2304,0.983774552,1598,0.693576389,1063,0.461371528,3764,3746,0.995217853,2585,0.690069407,1731,0.462092899,484,472,0.975206612,338,0.716101695,224,0.474576271,35,21,0.6,3,0.142857143,0,0,140,65,0.464285714,37,0.569230769,24,0.369230769
2010-MT,2010,MT,MONTANA,0.880376344,0.00672043,0.002688172,0.02688172,753,744,0.988047809,491,0.659946237,386,0.518817204,371,368,0.991913747,250,0.679347826,196,0.532608696,381,376,0.98687664,241,0.640957447,191,0.507978723,659,655,0.993930197,441,0.673282443,351,0.535877863,5,5,1,2,0.4,2,0.4,5,2,0.4,2,1,0,0,22,20,0.909090909,13,0.65,9,0.45
2010-NE,2010,NE,NEBRASKA,0.906451613,0.025,0.015322581,0.044354839,1323,1240,0.937263794,804,0.648387097,511,0.412096774,643,598,0.930015552,372,0.622073579,244,0.408026756,680,642,0.944117647,432,0.672897196,268,0.417445483,1138,1124,0.987697715,752,0.669039146,487,0.433274021,45,31,0.688888889,13,0.419354839,5,0.161290323,32,19,0.59375,9,0.473684211,3,0.157894737,101,55,0.544554455,25,0.454545455,12,0.218181818
2010-NV,2010,NV,NEVADA,0.662608696,0.08057971,0.060289855,0.142028986,1957,1725,0.881451201,996,0.577391304,731,0.423768116,989,873,0.882709808,477,0.546391753,360,0.412371134,968,852,0.880165289,519,0.60915493,371,0.435446009,1169,1143,0.977758768,726,0.635170604,546,0.477690289,148,139,0.939189189,69,0.496402878,48,0.345323741,142,104,0.732394366,44,0.423076923,27,0.259615385,399,245,0.614035088,103,0.420408163,68,0.27755102
2010-NH,2010,NH,NEW HAMPSHIRE,0.951097804,0.010978044,0.010978044,0.010978044,1024,1002,0.978515625,666,0.664670659,470,0.469061876,498,489,0.981927711,327,0.668711656,234,0.478527607,526,513,0.975285171,339,0.660818713,236,0.460038986,964,953,0.988589212,642,0.67366212,454,0.476390346,12,11,0.916666667,5,0.454545455,4,0.363636364,19,11,0.578947368,6,0.545454545,3,0.272727273,12,11,0.916666667,5,0.454545455,3,0.272727273
2010-NJ,2010,NJ,NEW JERSEY,0.692953314,0.145479979,0.058926386,0.109809407,6581,5719,0.869016867,3656,0.6392726,2383,0.416681238,3169,2706,0.853897128,1712,0.632668145,1090,0.402808574,3412,3013,0.883059789,1944,0.645204115,1293,0.429140392,4109,3963,0.96446824,2668,0.673227353,1729,0.436285642,889,832,0.935883015,555,0.667067308,390,0.46875,514,337,0.655642023,175,0.519287834,101,0.299703264,1136,628,0.552816901,284,0.452229299,177,0.281847134
2010-NM,2010,NM,NEW MEXICO,0.450073421,0.029368576,0.025697504,0.378854626,1489,1362,0.914707858,746,0.547723935,579,0.425110132,725,660,0.910344828,336,0.509090909,271,0.410606061,764,702,0.918848168,409,0.582621083,308,0.438746439,626,613,0.979233227,396,0.646003263,319,0.520391517,44,40,0.909090909,4,0.1,0,0,52,35,0.673076923,14,0.4,12,0.342857143,610,516,0.845901639,249,0.48255814,183,0.354651163
2010-NY,2010,NY,NEW YORK,0.686241738,0.159234217,0.0479374,0.121780749,14974,13163,0.879057032,8395,0.637772544,5746,0.436526628,7136,6211,0.870375561,3883,0.62518113,2699,0.434551602,7837,6952,0.887074136,4512,0.649021864,3046,0.438147296,9333,9033,0.967855995,6102,0.675523082,4290,0.474925274,2478,2096,0.845843422,1306,0.623091603,892,0.425572519,1045,631,0.603827751,239,0.378763867,99,0.156893819,2389,1603,0.670992047,830,0.517779164,516,0.321896444
2010-NC,2010,NC,NORTH CAROLINA,0.707780458,0.21411339,0.014173703,0.027442702,6998,6632,0.947699343,4455,0.671743064,3009,0.453709288,3320,3127,0.94186747,2045,0.653981452,1378,0.440677966,3678,3505,0.952963567,2410,0.687589158,1631,0.465335235,4731,4694,0.992179243,3254,0.693225394,2207,0.470174691,1438,1420,0.987482615,871,0.613380282,582,0.409859155,124,94,0.758064516,70,0.744680851,31,0.329787234,469,182,0.388059701,105,0.576923077,80,0.43956044
2010-ND,2010,ND,NORTH DAKOTA,0.890985325,0.008385744,0,0.006289308,488,477,0.977459016,361,0.756813417,266,0.557651992,243,239,0.983539095,177,0.740585774,132,0.552301255,245,239,0.975510204,184,0.769874477,134,0.560669456,430,425,0.988372093,322,0.757647059,239,0.562352941,4,4,1,2,0.5,0,0,7,0,0,0,0,0,0,3,3,1,2,0.666666667,0,0
2010-OH,2010,OH,OHIO,0.860651866,0.1059282,0.00649504,0.01511573,8642,8468,0.979865772,5601,0.661431271,3824,0.451582428,4135,4048,0.978960097,2664,0.658102767,1866,0.460968379,4506,4420,0.980914336,2936,0.664253394,1958,0.442986425,7316,7288,0.996172772,4847,0.665065862,3344,0.458836443,930,897,0.964516129,606,0.675585284,389,0.433667781,110,55,0.5,27,0.490909091,21,0.381818182,187,128,0.684491979,64,0.5,38,0.296875
2010-OK,2010,OK,OKLAHOMA,0.718417047,0.072678843,0.01826484,0.04414003,2695,2628,0.975139147,1603,0.609969559,1061,0.403729072,1295,1263,0.975289575,756,0.598574822,489,0.387173397,1400,1365,0.975,847,0.620512821,572,0.419047619,1892,1888,0.997885835,1200,0.63559322,818,0.433262712,195,191,0.979487179,111,0.581151832,71,0.371727749,68,48,0.705882353,24,0.5,13,0.270833333,159,116,0.729559748,38,0.327586207,19,0.163793103
2010-OR,2010,OR,OREGON,0.887985866,0.02155477,0.022614841,0.037809187,2974,2830,0.951580363,2005,0.708480565,1594,0.563250883,1455,1383,0.950515464,962,0.695589299,781,0.564714389,1520,1447,0.951973684,1043,0.720801659,813,0.561852108,2544,2513,0.987814465,1818,0.723438122,1462,0.581774771,63,61,0.968253968,39,0.639344262,25,0.409836066,93,64,0.688172043,40,0.625,31,0.484375,189,107,0.566137566,50,0.46728972,35,0.327102804
2010-PA,2010,PA,PENNSYLVANIA,0.859192633,0.086518899,0.012099797,0.034586144,9631,9339,0.969681238,6031,0.645786487,4104,0.439447478,4581,4421,0.965073128,2812,0.636055191,1956,0.442433838,5050,4918,0.973861386,3220,0.654737698,2148,0.436762912,8104,8024,0.990128332,5281,0.658150548,3599,0.448529412,907,808,0.890848953,494,0.611386139,368,0.455445545,173,113,0.653179191,60,0.530973451,30,0.265486726,390,323,0.828205128,155,0.479876161,79,0.244582043
2010-RI,2010,RI,RHODE ISLAND,0.855033557,0.045637584,0.022818792,0.07114094,812,745,0.917487685,510,0.684563758,348,0.467114094,387,350,0.904392765,238,0.68,168,0.48,425,396,0.931764706,272,0.686868687,180,0.454545455,649,637,0.981510015,460,0.722135008,320,0.502354788,45,34,0.755555556,18,0.529411765,12,0.352941176,29,17,0.586206897,6,0.352941176,3,0.176470588,84,53,0.630952381,20,0.377358491,10,0.188679245
2010-SC,2010,SC,SOUTH CAROLINA,0.696915244,0.268942797,0.008685235,0.013477089,3453,3339,0.96698523,2304,0.690026954,1700,0.509134471,1635,1577,0.964525994,1054,0.668357641,777,0.492707673,1818,1762,0.96919692,1250,0.709421112,922,0.523269012,2355,2327,0.988110403,1634,0.702191663,1188,0.510528578,898,898,1,616,0.68596882,482,0.53674833,49,29,0.591836735,15,0.517241379,7,0.24137931,112,45,0.401785714,15,0.333333333,4,0.088888889
2010-SD,2010,SD,SOUTH DAKOTA,0.914821124,0.00681431,0.005110733,0.017035775,602,587,0.975083056,406,0.69165247,322,0.548551959,297,287,0.966329966,194,0.675958188,151,0.526132404,305,301,0.986885246,212,0.704318937,171,0.568106312,539,537,0.996289425,378,0.703910615,301,0.560521415,7,4,0.571428571,2,0.5,1,0.25,3,3,1,1,0.333333333,0,0,19,10,0.526315789,6,0.6,3,0.3
2010-TN,2010,TN,TENNESSEE,0.812403783,0.1464702,0.009896635,0.015834616,4745,4547,0.958271865,2854,0.627666593,1714,0.376951836,2278,2155,0.946005268,1317,0.611136891,789,0.36612529,2466,2392,0.96999189,1537,0.642558528,925,0.386705686,3722,3694,0.992477163,2332,0.63129399,1419,0.384136437,716,666,0.930167598,415,0.623123123,242,0.363363363,77,45,0.584415584,13,0.288888889,6,0.133333333,160,72,0.45,37,0.513888889,19,0.263888889
2010-TX,2010,TX,TEXAS,0.540738817,0.129390378,0.036811011,0.2841005,17847,15403,0.863058217,9493,0.616308511,5600,0.363565539,8742,7430,0.849919927,4438,0.59730821,2631,0.35410498,9105,7973,0.875672707,5054,0.633889377,2969,0.372381789,8452,8329,0.985447231,5571,0.668867811,3645,0.437627566,2060,1993,0.967475728,1242,0.623181134,770,0.386352233,798,567,0.710526316,262,0.462081129,126,0.222222222,6403,4376,0.683429642,2334,0.533363803,1012,0.231261426
2010-UT,2010,UT,UTAH,0.911111111,0.005,0.017777778,0.039444444,1929,1800,0.933125972,1095,0.608333333,695,0.386111111,958,885,0.923799582,514,0.58079096,338,0.381920904,971,916,0.943357364,581,0.634279476,357,0.389737991,1667,1640,0.983803239,1045,0.637195122,664,0.404878049,19,9,0.473684211,6,0.666666667,2,0.222222222,44,32,0.727272727,15,0.46875,11,0.34375,151,71,0.470198675,21,0.295774648,13,0.183098592
2010-VT,2010,VT,VERMONT,0.964656965,0.004158004,0.006237006,0.004158004,490,481,0.981632653,356,0.74012474,265,0.550935551,238,233,0.978991597,169,0.725321888,126,0.540772532,252,248,0.984126984,187,0.754032258,138,0.556451613,469,464,0.989339019,345,0.743534483,257,0.55387931,4,2,0.5,2,1,1,0.5,4,3,0.75,1,0.333333333,0,0,4,2,0.5,1,0.5,1,0.5
2010-VA,2010,VA,VIRGINIA,0.698773449,0.187770563,0.048520924,0.045815296,5873,5544,0.94398093,3546,0.63961039,2257,0.407106782,2812,2632,0.93598862,1637,0.621960486,1047,0.397796353,3061,2913,0.951649788,1909,0.655338139,1210,0.415379334,3955,3874,0.979519595,2693,0.695147135,1738,0.448631905,1104,1041,0.942934783,536,0.514889529,370,0.355427474,363,269,0.741046832,156,0.579925651,61,0.226765799,369,254,0.688346883,88,0.346456693,48,0.188976378
2010-WA,2010,WA,WASHINGTON,0.828984257,0.028897994,0.051110632,0.055855079,5095,4637,0.910107949,3367,0.726116023,2692,0.580547768,2501,2266,0.906037585,1604,0.707855252,1289,0.568843778,2595,2370,0.913294798,1763,0.743881857,1403,0.591983122,3942,3844,0.975139523,2921,0.759885536,2405,0.625650364,157,134,0.853503185,60,0.447761194,47,0.350746269,375,237,0.632,141,0.594936709,92,0.388185654,461,259,0.561822126,110,0.424710425,77,0.297297297
2010-WV,2010,WV,WEST VIRGINIA,0.954866008,0.033850494,0.002115656,0.003526093,1420,1418,0.998591549,883,0.622708039,581,0.409732017,686,685,0.998542274,406,0.59270073,266,0.388321168,734,733,0.998637602,477,0.650750341,315,0.429740791,1355,1354,0.999261993,856,0.632200886,559,0.412850812,48,48,1,22,0.458333333,18,0.375,4,3,0.75,0,0,0,0,5,5,1,2,0.4,2,0.4
2010-WI,2010,WI,WISCONSIN,0.909047161,0.046438884,0.012271415,0.023099134,4291,4156,0.968538802,2908,0.699711261,2258,0.543310876,2105,2024,0.96152019,1360,0.671936759,1059,0.523221344,2185,2132,0.975743707,1549,0.726547842,1199,0.562382739,3810,3778,0.99160105,2688,0.71148756,2091,0.553467443,204,193,0.946078431,113,0.585492228,89,0.461139896,68,51,0.75,29,0.568627451,23,0.450980392,181,96,0.53038674,53,0.552083333,38,0.395833333
2010-WY,2010,WY,WYOMING,0.89800995,0.012437811,0,0.062189055,411,402,0.97810219,239,0.594527363,190,0.472636816,210,204,0.971428571,118,0.578431373,94,0.460784314,202,197,0.975247525,121,0.614213198,96,0.487309645,363,361,0.994490358,222,0.614958449,177,0.490304709,6,5,0.833333333,2,0.4,2,0.4,3,0,0,0,0,0,0,31,25,0.806451613,9,0.36,6,0.24
2014-USA,2014,USA,UNITED STATES,0.699051109,0.126888575,0.043211589,0.114085141,239874,219941,0.916902207,142166,0.646382439,92251,0.419435212,115637,105299,0.910599549,66147,0.628182604,43009,0.408446424,124237,114642,0.922768579,76019,0.663099039,49243,0.429537168,156438,153750,0.982817474,104664,0.680741463,70351,0.45756748,29668,27908,0.940676824,17700,0.634226745,11078,0.396947112,13495,9504,0.704260837,4642,0.488425926,2575,0.270938552,36802,25092,0.681810771,12862,0.512593655,6775,0.270006377
2014-AL,2014,AL,ALABAMA,0.702756465,0.258596192,0.006535948,0.011651037,3656,3519,0.962527352,2366,0.672350099,1497,0.425404945,1734,1642,0.946943483,1063,0.647381242,677,0.412302071,1922,1877,0.976586889,1303,0.694192861,820,0.436867342,2478,2473,0.997982244,1686,0.681763041,1045,0.422563688,922,910,0.986984816,596,0.654945055,414,0.454945055,51,23,0.450980392,17,0.739130435,9,0.391304348,136,41,0.301470588,17,0.414634146,3,0.073170732
2014-AK,2014,AK,ALASKA,0.62027833,0.035785288,0.041749503,0.047713718,521,503,0.965451056,336,0.667992048,255,0.50695825,264,256,0.96969697,168,0.65625,128,0.5,257,247,0.961089494,168,0.680161943,127,0.51417004,318,312,0.981132075,223,0.71474359,181,0.580128205,18,18,1,9,0.5,6,0.333333333,28,21,0.75,8,0.380952381,7,0.333333333,28,24,0.857142857,12,0.5,8,0.333333333
2014-AZ,2014,AZ,ARIZONA,0.612690471,0.045258131,0.022287924,0.260404821,4994,4397,0.880456548,2738,0.622697294,1785,0.405958608,2423,2133,0.880313661,1309,0.613689639,823,0.385841538,2571,2264,0.88059121,1430,0.631625442,961,0.424469965,2743,2694,0.982136347,1757,0.652190052,1250,0.463994061,215,199,0.925581395,120,0.603015075,66,0.331658291,189,98,0.518518519,39,0.397959184,20,0.204081633,1580,1145,0.724683544,687,0.6,364,0.31790393
2014-AR,2014,AR,ARKANSAS,0.793874575,0.147301896,0.013612056,0.026737968,2189,2057,0.939698492,1292,0.628099174,798,0.387943607,1058,993,0.938563327,592,0.596173212,364,0.366565962,1131,1064,0.940760389,700,0.657894737,434,0.407894737,1645,1633,0.992705167,1058,0.647887324,647,0.396203307,307,303,0.986970684,184,0.607260726,116,0.382838284,54,28,0.518518519,8,0.285714286,2,0.071428571,136,55,0.404411765,20,0.363636364,14,0.254545455
2014-CA,2014,CA,CALIFORNIA,0.486894296,0.073072991,0.142547536,0.280474341,29030,24455,0.842404409,14113,0.577100797,8949,0.365937436,14156,11811,0.83434586,6622,0.560663788,4240,0.358987385,14874,12645,0.850141186,7491,0.592408066,4708,0.372321076,12326,11907,0.966006815,7830,0.657596372,5551,0.466196355,1846,1787,0.968039003,1043,0.583659765,535,0.299384443,4409,3486,0.790655477,1628,0.467010901,933,0.267641997,10023,6859,0.68432605,3294,0.480244934,1707,0.248870098
2014-CO,2014,CO,COLORADO,0.794480171,0.035369775,0.016881029,0.143086817,4009,3732,0.930905463,2654,0.711146838,2211,0.59244373,1979,1849,0.934310258,1288,0.696592753,1059,0.572742023,2030,1883,0.927586207,1366,0.725438131,1152,0.611789697,3010,2965,0.985049834,2192,0.739291737,1888,0.636762226,147,132,0.897959184,75,0.568181818,56,0.424242424,112,63,0.5625,48,0.761904762,40,0.634920635,701,534,0.761768902,321,0.601123596,218,0.4082397
2014-CT,2014,CT,CONNECTICUT,0.78671875,0.09609375,0.028125,0.0859375,2783,2560,0.919870643,1668,0.6515625,1195,0.466796875,1333,1217,0.912978245,765,0.628594906,588,0.4831553,1450,1343,0.926206897,903,0.672375279,607,0.451973194,2076,2014,0.970134875,1374,0.682224429,1009,0.500993049,291,246,0.845360825,121,0.491869919,83,0.337398374,101,72,0.712871287,40,0.555555556,28,0.388888889,319,220,0.689655172,116,0.527272727,68,0.309090909
2014-DE,2014,DE,DELAWARE,0.703479576,0.208774584,0.030257186,0.046898638,712,661,0.928370787,442,0.668683812,299,0.452344932,337,311,0.922848665,206,0.662379421,139,0.446945338,375,350,0.933333333,236,0.674285714,160,0.457142857,471,465,0.987261146,326,0.701075269,224,0.48172043,147,138,0.93877551,91,0.65942029,59,0.427536232,32,20,0.625,4,0.2,3,0.15,56,31,0.553571429,14,0.451612903,5,0.161290323
2014-DC,2014,DC,DISTRICT OF COLUMBIA,0.420833333,0.489583333,0.020833333,0.058333333,538,480,0.892193309,353,0.735416667,247,0.514583333,249,219,0.879518072,165,0.753424658,118,0.538812785,289,261,0.903114187,188,0.720306513,129,0.494252874,213,202,0.948356808,162,0.801980198,113,0.559405941,248,235,0.947580645,164,0.69787234,114,0.485106383,21,10,0.476190476,5,0.5,2,0.2,53,28,0.528301887,19,0.678571429,13,0.464285714
2014-FL,2014,FL,FLORIDA,0.642841703,0.152172347,0.021543339,0.178687225,15414,13879,0.900415207,8691,0.626197853,6220,0.448159089,7335,6551,0.893115201,4008,0.61181499,2840,0.4335216,8079,7327,0.906919173,4683,0.639142896,3380,0.461307493,9134,8922,0.976790015,5596,0.627213629,4237,0.474893522,2331,2112,0.906048906,1358,0.642992424,929,0.439867424,374,299,0.799465241,184,0.615384615,128,0.428093645,3530,2480,0.702549575,1493,0.602016129,892,0.359677419
2014-GA,2014,GA,GEORGIA,0.606154757,0.318094393,0.035804113,0.030625832,7306,6759,0.92513003,4306,0.637076491,2919,0.43186862,3458,3143,0.908906883,1959,0.62328985,1297,0.412663061,3848,3616,0.93970894,2347,0.649059735,1622,0.448561947,4142,4097,0.989135683,2708,0.660971443,1835,0.447888699,2199,2150,0.977717144,1339,0.622790698,925,0.430232558,388,242,0.62371134,108,0.446280992,62,0.256198347,508,207,0.407480315,99,0.47826087,62,0.299516908
2014-HI,2014,HI,HAWAII,0.210251046,0.018828452,0.447698745,0.064853556,1035,956,0.923671498,490,0.512552301,399,0.417364017,502,475,0.946215139,243,0.511578947,197,0.414736842,533,481,0.902439024,247,0.513513514,202,0.41995842,211,201,0.952606635,110,0.547263682,91,0.452736318,19,18,0.947368421,8,0.444444444,7,0.388888889,482,428,0.887966805,228,0.53271028,196,0.457943925,64,62,0.96875,31,0.5,21,0.338709677
2014-ID,2014,ID,IDAHO,0.860633484,0.009049774,0.010859729,0.086877828,1182,1105,0.934856176,671,0.607239819,462,0.418099548,585,535,0.914529915,312,0.58317757,213,0.398130841,597,569,0.953098827,359,0.630931459,248,0.435852373,963,951,0.987538941,625,0.657202944,435,0.457413249,10,10,1,1,0.1,0,0,20,12,0.6,4,0.333333333,2,0.166666667,153,96,0.62745098,23,0.239583333,17,0.177083333
2014-IL,2014,IL,ILLINOIS,0.696793654,0.148475031,0.044240867,0.09965367,9757,8951,0.917392641,5716,0.638587867,3734,0.417160094,4714,4239,0.899236317,2574,0.607218684,1730,0.408115121,5042,4712,0.934549782,3142,0.666808149,2004,0.425297114,6382,6237,0.97727985,4269,0.684463684,2857,0.458072791,1348,1329,0.985905045,768,0.577878104,535,0.402558315,616,396,0.642857143,167,0.421717172,73,0.184343434,1316,892,0.67781155,410,0.459641256,218,0.244394619
2014-IN,2014,IN,INDIANA,0.861282762,0.082037076,0.008097166,0.038354997,4913,4693,0.955220843,3048,0.649477946,1646,0.350735137,2357,2244,0.9520577,1426,0.635472371,795,0.354278075,2556,2449,0.958137715,1622,0.662311147,850,0.347080441,4062,4042,0.995076317,2715,0.67169718,1463,0.36194953,395,385,0.974683544,226,0.587012987,143,0.371428571,95,38,0.4,4,0.105263158,0,0,314,180,0.573248408,78,0.433333333,35,0.194444444
2014-IA,2014,IA,IOWA,0.921318681,0.026813187,0.014505495,0.022857143,2336,2275,0.973886986,1584,0.696263736,1203,0.528791209,1154,1120,0.970537262,755,0.674107143,569,0.508035714,1182,1155,0.97715736,829,0.717748918,634,0.548917749,2099,2096,0.998570748,1496,0.713740458,1143,0.545324427,69,61,0.884057971,31,0.508196721,20,0.327868852,54,33,0.611111111,17,0.515151515,12,0.363636364,81,52,0.641975309,21,0.403846154,11,0.211538462
2014-KS,2014,KS,KANSAS,0.838434521,0.06121425,0.022579027,0.062719518,2125,1993,0.937882353,1353,0.678876066,962,0.482689413,1037,956,0.921890068,635,0.664225941,453,0.473849372,1088,1037,0.953125,718,0.692381871,509,0.490838959,1673,1671,0.998804543,1170,0.700179533,838,0.50149611,129,122,0.945736434,73,0.598360656,53,0.43442623,76,45,0.592105263,30,0.666666667,22,0.488888889,216,125,0.578703704,70,0.56,44,0.352
2014-KY,2014,KY,KENTUCKY,0.879638291,0.082008107,0.008107265,0.017149984,3323,3207,0.965091785,2298,0.71655753,1525,0.475522295,1597,1532,0.959298685,1091,0.712140992,754,0.492167102,1725,1675,0.971014493,1207,0.720597015,770,0.459701493,2842,2821,0.992610837,2031,0.719957462,1349,0.47819922,271,263,0.970479705,184,0.699619772,117,0.44486692,53,26,0.490566038,23,0.884615385,23,0.884615385,113,55,0.486725664,34,0.618181818,23,0.418181818
